Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
512479,B004FGUYWY,A3570294OPSGY5,JCPewter,1,2,4,1217808000,"Good coffee, but....","This is good, flavorful coffee, but just not quite the right blend for me.<br />There are others I like more, so will not be ordering it again.  Good price from Amazon, though."
279686,B0006HVB96,A27BEXBCXO6XBW,College-Selection-Crazed Mom,1,1,1,1288051200,"Wow, this soda is bad!","I was looking for something different in a diet soda, so I ordered a few of the Hansen flavors.  All are overly sweet, but the Tangerine Lime is, in my opinion, undrinkable.  Too sweet and an odd aftertaste.  I'll stick with Fresca and Sunkist Diet Orange."
105512,B000WFRUP6,A2REB66XL4ZQLF,L. Graham,1,1,5,1293753600,Only Brand I now Recommend,"I have used Premium Edge Lamb Formula dry dog food for years.  While many dog food manufacturers use real lamb - and not lamb meal - in their adult formulas, this is the ONLY manufacturer that uses real lamb in its Puppy Formula as well.  Hounds have sensitive stomaches and lamb digests best without upsetting their stomaches.  It also promotes a shiny, healthy coat while minimizing shedding and flakey skin conditions that are experienced by some breeds.  The food nuggets are small in size and appropriate for all breeds and sizes of dogs; the nutritional values are the highest or on level with that of many so-called ""premium"" brands - and better than that of some.  I have fed Premium Edge Lamb - both adult and puppy - to my Salukis for 12 years and heartily recommend it.  Read the order of ingredients in your pet's food; they are listed in the order of most to least included in the product.  ""Lamb meal"" contains ground bone and other waste as well as the meat itself; this manufacturer uses only the Meat."
501927,B005GX00BK,A1KOE4AABUO2MG,"L'esprit de Henri P ""Science and Method""",11,11,5,1277164800,"Rich and flavorful - even from the ""wrong"" pot!","I found a brick of Lavazza Crema e Gusto at a local shop some months ago, and tried it in my stovetop espresso maker. For some reason I thought the grind was what I needed (it *does* have a picture of a stovetop machine on it!) but the grind is really very fine, more like what a professional-type machine needs.<br /><br />But this works even in my <a href=""http://www.amazon.com/gp/product/B0001DJT7G"">Bialetti Brikka 4-Cup Stovetop Percolator</a> stovetop machine, and generates a beautiful crema. The Brikka really wants a slightly coarser grind, so I have to be *very* careful to put in the coffee with a light touch, and not to pack it down even a tiny bit.<br /><br />The flavor, as others have written, is very rich without being too dark-roasted, with lovely chocolatey notes. Bitterness can come if I overfill the maker so that the coffee is packed too hard, which causes boiling and burning. So care must be taken when using a stovetop maker. But it's truly worth it, because it gives such delicious coffee."
194880,B000CRFORU,A2NYSPU3ILRJGP,jason,1,1,4,1319760000,Peanut butter,"I thought the bars would taste better. They were good and peanut buttery taste, but felt they were a little dry. They are great protein bars and would recommend them!"
196942,B008JKTTUA,A2E4ROH3UVXCEJ,Jake,1,1,2,1340582400,Good but maybe my package was old.,I thought that these bars were very tasty if a bit on the expensive side.  My main complaint is that the bars disintegrate as you open up the packaging. Since the bars are also very sticky remain stuck to the rapper as they break apart so you are stuck having to pick off pieces of the bar from the inside of the wrapper (which is difficult because the wrapper is plastic not foil). I don't know if I got an old box of these or if they're all like this. Regardless I probably won't risk getting another box like the first.
543221,B0000D17HA,A30Z43WTCZDFPE,"Ruth Sinclair ""Ruth""",4,4,5,1212364800,Love it!  Use it to make my kids' favorite Frog Eye Salad!!!,"This pasta is amazing.  I can't find it at my local grocer.  The vender was great-- rushed it to me right away.  I make this salad that is every kids favorite and sure to please at any potluck called ""Frogs Eye Salad"".  Try it!!"
369157,B000FNEZGM,A37GAGAZDFRMZ3,"Rebecca K. Holmes ""scotflower""",1,2,1,1243641600,NOT GLUTEN FREE!,"After eating this product, I had a stomach ache followed by hours on the toilet. Those of you with a gluten intolerance and Celiac disease know exactly what those symptoms mean... somehow this product is contaminated with gluten! It is NOT gluten free! Please spare yourself the pain and suffering. These cookies are not worth it.<br /><br />For those of you who are tempted to continue eating this product even after you have been informed that it is not gluten free, please keep these facts in mind:<br />1. If you eat gluten, it damages your intestinal lining.<br />2. If you keep on eating gluten the damage to your intestines will get worse and so will your symptoms.<br />3. If you further continue to eat gluten you will end up in malabsorption, increase your risk for intestinal cancer, and lead to all sorts of problems including infertility, autoimmune disorders, oteoporosis.<br />In other words, cheating on your diet is not worth it!<br />Don't eat Nana's products!<br /><br />Instead, I suggest you buy something like Pamela's chunky chocolate cookies. They are one of my favorites."
385229,B005VOOM5E,AJ329F9H546BM,"A. Koren ""sharing quality""",0,2,4,1336608000,Nice mellow flavor..........................,With all the coffees around it is refreshing to have an Etheopian grind that tastes this good.  Although I do not have the proper coffee maker for this coffee I opened the bag and brewed it in my Mr. Coffee using the measured amount I usually use. No acidity or bitterness yet distinctive Ethiopian beans and flavor.
506909,B000CQIDHO,A1YJMG0QJXZLD4,Rosemarie,2,2,4,1334880000,Nice tea,"I have been drinking this tea for some time.  I happen to like Chamomile teas they are very a mild, I do not like teas that are to strong.  One bag is enough or me I can put it in a cup of hot water and leave the bag in without worrying if it was to get too strong like other teas do.  Adding just a little raw honey enhances the flavor also.<br />I enjoy this tea before I go to bed and it has a very soothing and the warmth of the liquid allows me to slip into a nice sleep.<br /><br />I like the convenience of a foil package, I can carry one or two with me when I go out to lunch with friends, I just order a cup of hot water and slip this tea into it.<br />I have on occasion I have put this is a cup with some fresh ginger and it makes a totally different tea, and he ginger helps sooth the tummy while the Chamomile tends to relax you.<br />Doesn't get much better than this."
111627,B005PD7VDQ,A2K5RRMPICZ606,Nathaniel Allen,2,3,1,1330992000,"Maybe I'm being unfair because of my dark roast bias, but...","...this coffee tastes horrible.<br /><br />Having not learned my lesson to never look a gift horse in the mouth, I complain every chance I get about this smelly swill my employer buys to caffeinate the troops. In fact, it is this sort of indiscretion that lead me to bringing my own press pots, digital gram scale, and Costco french roast (yes, lowly mass-batched beans!) to work.<br /><br />If all you're looking for is a caffeine buzz, this will do the trick. But the cost is an acidic after taste that camps out on the tongue for the next few hours. Usually, I equate lighter roasts such as these with ""inoffensive,"" i.e. suitable for general audiences, including those who don't want a coffee to overwhelm them. Some (myself included) might even say ""bland.""  In acts of desperation when supplies are running low, I've supplemented my mellow dark roast with a scoop or two of this -- and its ""flavor"" adds a sour exclamation point that can't be masked.<br /><br />I'm not the only one who detests this brew: a few of my coworkers have similar sentiments, though are either too cheap to bring their own, or just aren't as passionate (aka abnormal) as I. And maybe this is work's way of cutting down on coffee consumption, which isn't all bad since there are Peet's and Starbucks nearby."
73430,B004OA8SMO,A2DZANTU6P94ZG,Betty Hester,0,0,4,1346716800,Live Maine Lobsters,"The Maine Lobsters arrived on time and were nice and big. They were shared by four of us and we were all delighted at the taste and freshness. They were excellent and will will buy from this company again. Soon, I hope. Thanks."
386062,B004AGBYA0,AA8OP79Z9GMQL,Tudor,1,1,1,1333065600,Another good product bites the dust?,"This was my favourite brand of cod liver, it's hard to find in Toronto, so I buy a dozen at a time when I find it. However, the last purchase, every one of the cans I opened was very lightly packed, about one third liver and the rest just oil. Even worse, the liver had dark, grey spots that would turn my stomach just looking at them. Perhaps good cod liver has become a thing of the past, like many other delicacies. I would prefer if they just raised the price to whatever it needs to be to provide the quality that we deserve when we spend our hard earned money, or, if that's not possible, just let the fish live and make soyburgers or something."
